Time,Qboi_S.y,MeaData.y[1],T_exh_S.y,MeaData.y[3],boi.VLiq,boi.V,mFueFlo_S.y,MeaData.y[2],T_Ste_S.y,MeaData.y[4],boi.furHeaBal.eta_boi,boi.furHeaBal.per_exh
9011700,4970306,5076989,491.90247,503.2,9.417777,50,0.12156162,0.12481,448.47272,453,0.83663034,0.05378613
9012560,4975145.5,5082062.5,491.9165,503.5824,9.390781,50,0.12168577,0.12477176,448.47308,453,0.8366337,0.053782843
9012600,4975367.5,5082296,491.9165,503.6,9.389457,50,0.12169149,0.12477,448.4731,453,0.8366337,0.05378284
9012600,4975367.5,5082296,491.9165,503.6,9.389457,50,0.12169149,0.12477,448.4731,453,0.8366337,0.05378284
9013423,4867795.5,4966570,491.9116,503.3258,9.363101,50,0.118919164,0.12085808,448.46368,452.8172,0.836647,0.053769544
9013500,4857675,4955681,491.9155,503.3,9.360739,50,0.11865831,0.12049,448.46277,452.8,0.8366485,0.053767994
9013500,4857675,4955681,491.9155,503.3,9.360739,50,0.11865831,0.12049,448.46277,452.8,0.8366485,0.053767994
9014285,5052095.5,5165222.5,491.87668,504.6952,9.35883,50,0.12367418,0.13093656,448.47964,452.8,0.83658874,0.053827748
9014400,5080615.5,5195981,491.84625,504.9,9.36235,50,0.12441045,0.13247,448.4825,452.8,0.8365771,0.053839404
9014400,5080615.5,5195981,491.84625,504.9,9.36235,50,0.12441045,0.13247,448.4825,452.8,0.8365771,0.053839404
9015147,5727567.5,5890414.5,492.45026,511.54,9.360785,50,0.1410387,0.1480657,448.5463,453.049,0.83678067,0.053635802
9015300,5860216.5,6032648,492.5924,512.9,9.353441,50,0.1444445,0.15126,448.56113,453.1,0.8368373,0.053579193
9015300,5860216.5,6032648,492.5924,512.9,9.353441,50,0.1444445,0.15126,448.56113,453.1,0.8368373,0.053579193
9016009,6227230,6426045,492.96005,518.022,9.323242,50,0.1538631,0.1643014,448.60577,453.2576,0.83700496,0.053411555
9016200,6325951.5,6531883,493.0596,519.4,9.318519,50,0.15639704,0.16781,448.61783,453.3,0.837044,0.053372525
9016200,6325951.5,6531883,493.0596,519.4,9.318519,50,0.15639704,0.16781,448.61783,453.3,0.837044,0.053372525
9016871,6905488.5,7153661.5,493.47363,525.1442,9.28962,50,0.17128618,0.18363266,448.68997,453.3,0.8371817,0.053234812
9017100,7102857,7365366,493.59088,527.1,9.272765,50,0.17635567,0.18902,448.71677,453.3,0.83722854,0.053187955
9017100,7102857,7365366,493.59088,527.1,9.272765,50,0.17635567,0.18902,448.71677,453.3,0.83722854,0.053187955
9017734,7777196.5,8089241.5,493.87122,531.6056,9.216785,50,0.19368626,0.20892207,448.81247,453.5816,0.8373264,0.0530901
9018000,8060750.5,8393598,493.96408,533.5,9.190775,50,0.20097299,0.21729,448.85593,453.7,0.8373646,0.05305189
9018000,8060750.5,8393598,493.96408,533.5,9.190775,50,0.20097299,0.21729,448.85593,453.7,0.8373646,0.05305189
9018596,9108900,9518341,494.36746,537.6706,9.104852,50,0.22790575,0.24563022,449.02664,454.1634,0.8374914,0.05292511
9018900,9644240,10092605,494.5319,539.8,9.040071,50,0.24165691,0.2601,449.12433,454.4,0.83756006,0.05285641
9018900,9644240,10092605,494.5319,539.8,9.040071,50,0.24165691,0.2601,449.12433,454.4,0.83756006,0.05285641
9019458,10348595,10847742,494.7536,545.442,8.877951,50,0.2597379,0.2734238,449.26315,454.772,0.8376757,0.052740823
9019800,10780385,11310568,494.92792,548.9,8.749039,50,0.2708198,0.28159,449.35098,455,0.83774537,0.052671142
9019800,10780385,11310568,494.92792,548.9,8.749039,50,0.2708198,0.28159,449.35098,455,0.83774537,0.052671142
9020320,9844248,10306551,494.28656,546.2412,8.543353,50,0.24677902,0.2518808,449.18027,454.3064,0.8376355,0.05278098
9020700,9160666,9573514,493.99762,544.3,8.408337,50,0.22922675,0.23019,449.0525,453.8,0.8375299,0.052886628
9020700,9160666,9573514,493.99762,544.3,8.408337,50,0.22922675,0.23019,449.0525,453.8,0.8375299,0.052886628
9021182,8448421,8809177,493.8122,541.1376,8.263022,50,0.21092549,0.213574,448.9293,453.2104,0.8374508,0.052965682
9021600,7832068,8147512,493.64566,538.4,8.16667,50,0.19508259,0.19919,448.83255,452.7,0.8373928,0.05302372
9021600,7832068,8147512,493.64566,538.4,8.16667,50,0.19508259,0.19919,448.83255,452.7,0.8373928,0.05302372
9022045,7456542,7744622.5,493.5663,535.2384,8.080589,50,0.1854362,0.18913215,448.7737,452.7988,0.8373239,0.053092584
9022500,7071948,7331946,493.37198,532,7.9951763,50,0.17555548,0.17883,448.71994,452.9,0.8372513,0.05316518
9022500,7071948,7331946,493.37198,532,7.9951763,50,0.17555548,0.17883,448.71994,452.9,0.8372513,0.05316518
9022907,6752002,6989073,493.10168,527.7964,7.9227505,50,0.16734466,0.16875944,448.6758,452.9452,0.8371391,0.053277355
9023400,6364072.5,6573377,492.69052,522.7,7.842001,50,0.15738995,0.15655,448.62573,453,0.8369826,0.053433906
9023400,6364072.5,6573377,492.69052,522.7,7.842001,50,0.15738995,0.15655,448.62573,453,0.8369826,0.053433906
9023769,6034068,6219488,492.3473,517.739,7.7861547,50,0.14891662,0.1470093,448.58624,452.672,0.83686054,0.053555958
9024300,5559343,5710233,491.87314,510.6,7.711443,50,0.1367233,0.13328,448.53317,452.2,0.8366822,0.053734303
9024300,5559343,5710233,491.87314,510.6,7.711443,50,0.1367233,0.13328,448.53317,452.2,0.8366822,0.053734303
9024631,5388747.5,5527160.5,491.7683,508.208,7.6709847,50,0.13234018,0.13021088,448.51373,452.3104,0.8366184,0.05379807
9025200,5096120,5212754,491.60324,504.1,7.6228633,50,0.12481264,0.12494,448.48502,452.5,0.8365586,0.05385789
9025200,5096120,5212754,491.60324,504.1,7.6228633,50,0.12481264,0.12494,448.48502,452.5,0.8365586,0.05385789
9025493,4953191.5,5059150,491.54346,502.9264,7.6037035,50,0.12113463,0.1202293,448.4714,452.5,0.8365357,0.053880785
9026100,4657771.5,4741576,491.43872,500.5,7.5539727,50,0.113530405,0.11049,448.44507,452.5,0.8364986,0.05391785
9026100,4657771.5,4741576,491.43872,500.5,7.5539727,50,0.113530405,0.11049,448.44507,452.5,0.8364986,0.05391785
9026356,4436869,4503940.5,491.30585,498.37,7.5318766,50,0.10784074,0.10469924,448.42673,452.3864,0.83649534,0.05392115
9027000,3880093.8,3904832,491.317,493,7.4892063,50,0.09349637,0.0901,448.38187,452.1,0.83651656,0.05389992
9027000,3880093.8,3904832,491.317,493,7.4892063,50,0.09349637,0.0901,448.38187,452.1,0.83651656,0.05389992
9027218,3745344,3759659,491.45596,491.064,7.4771533,50,0.09002088,0.08646032,448.3719,452.1242,0.8365579,0.05385857
9027900,3323730.5,3304944,492.09937,485,7.4398174,50,0.07913487,0.07506,448.34747,452.2,0.8368332,0.053583343
9027900,3323730.5,3304944,492.09937,485,7.4398174,50,0.07913487,0.07506,448.34747,452.2,0.8368332,0.053583343
9028080,3199144.2,3170817,492.2172,483.12,7.432018,50,0.07592322,0.072654,448.34128,452.2,0.83687246,0.053544063
9028800,2699765.2,2634309,491.86237,475.6,7.445388,50,0.06307664,0.06303,448.31824,452.2,0.83671445,0.05370205
9028800,2699765.2,2634309,491.86237,475.6,7.445388,50,0.06307664,0.06303,448.31824,452.2,0.83671445,0.05370205
9028942,2738888.5,2676466,492.08932,475.7896,7.4561915,50,0.06408609,0.0653368,448.3168,452.2632,0.8366901,0.053726394
9029700,2948546.5,2901126,492.70807,476.8,7.5628843,50,0.06946558,0.07763,448.3251,452.6,0.8369332,0.053483292
9029700,2948546.5,2901126,492.70807,476.8,7.5628843,50,0.06946558,0.07763,448.3251,452.6,0.8369332,0.053483292
9029804,3068486.5,3029951.8,493.0531,477.844,7.5821524,50,0.07255008,0.08005556,448.3285,452.6,0.8369744,0.053442113
9030600,3981443.5,4011692,493.1634,485.8,7.6571965,50,0.09605613,0.09854,448.38788,452.6,0.8369565,0.053459983
9030600,3981443.5,4011692,493.1634,485.8,7.6571965,50,0.09605613,0.09854,448.38788,452.6,0.8369565,0.053459983
9030667,3991400,4022453.5,492.9675,486.133,7.6580486,50,0.09631376,0.09908094,448.3919,452.5926,0.83694524,0.05347124
9031500,4115664.8,4157119,492.2821,490.3,7.6955886,50,0.09953758,0.10585,448.39798,452.5,0.83674055,0.053675927
9031500,4115664.8,4157119,492.2821,490.3,7.6955886,50,0.09953758,0.10585,448.39798,452.5,0.83674055,0.053675927
9031529,4121076.8,4162974.5,492.2645,490.3832,7.6977754,50,0.09967781,0.10600904,448.39816,452.5032,0.8367334,0.05368311
9032391,4284017,4338275,492.18265,492.874,7.772234,50,0.10387594,0.1107703,448.40872,452.599,0.83671695,0.05369955
9032400,4285720.5,4340105,492.18347,492.9,7.7731028,50,0.10391976,0.11082,448.40884,452.6,0.8367173,0.053699207
9032400,4285720.5,4340105,492.18347,492.9,7.7731028,50,0.10391976,0.11082,448.40884,452.6,0.8367173,0.053699207
9033253,4397789.5,4460609,492.22058,493.848,7.8396406,50,0.10680316,0.1114362,448.41782,452.6,0.836738,0.05367852
9033300,4403936,4467219,492.223,493.9,7.8423386,50,0.10696132,0.11147,448.4183,452.6,0.83673894,0.053677563
9033300,4403936,4467219,492.223,493.9,7.8423386,50,0.10696132,0.11147,448.4183,452.6,0.83673894,0.053677563
9034115,4605955.5,4684312,492.29764,495.259,7.849032,50,0.11216137,0.11218574,448.43466,452.5094,0.8367556,0.053660914
9034200,4626916,4706836,492.30176,495.4,7.8451743,50,0.11270089,0.11226,448.43646,452.5,0.8367573,0.053659186
9034200,4626916,4706836,492.30176,495.4,7.8451743,50,0.11270089,0.11226,448.43646,452.5,0.8367573,0.053659186
9034978,4548374,4622580.5,492.15753,494.8816,7.8088274,50,0.110681094,0.11117136,448.43164,452.3272,0.83673656,0.053679936
9035100,4536003,4609318,492.145,494.8,7.8037186,50,0.11036316,0.111,448.43063,452.3,0.8367317,0.0536848
9035100,4536003,4609318,492.145,494.8,7.8037186,50,0.11036316,0.111,448.43063,452.3,0.8367317,0.0536848
9035840,4379906.5,4441435,492.08728,494.8,7.8052983,50,0.10634432,0.1109589,448.41824,452.5466,0.83672464,0.053691845
9036000,4346112,4405081,492.08652,494.8,7.8141823,50,0.105474055,0.11095,448.4155,452.6,0.8367246,0.05369191
9036000,4346112,4405081,492.08652,494.8,7.8141823,50,0.105474055,0.11095,448.4155,452.6,0.8367246,0.05369191
9036702,4318296.5,4375098,492.1856,494.878,7.865347,50,0.10475514,0.110911,448.41238,452.6,0.83674544,0.053671055
9036900,4310460.5,4366641,492.20584,494.9,7.881682,50,0.10455237,0.1109,448.41174,452.6,0.8367533,0.05366318
9036900,4310460.5,4366641,492.20584,494.9,7.881682,50,0.10455237,0.1109,448.41174,452.6,0.8367533,0.05366318
9037564,4352254.5,4411385,492.306,494.7524,7.9335423,50,0.105625235,0.11100332,448.4144,452.5262,0.83678013,0.053636365
9037800,4367092.5,4427270,492.33063,494.7,7.949827,50,0.106006116,0.11104,448.4155,452.5,0.83678967,0.053626817
9037800,4367092.5,4427270,492.33063,494.7,7.949827,50,0.106006116,0.11104,448.4155,452.5,0.83678967,0.053626817
9038426,4470584,4538535.5,492.36465,494.8392,7.9731574,50,0.108671226,0.11092864,448.4237,452.5696,0.83678794,0.05362854
9038700,4515764,4587134,492.3508,494.9,7.9716244,50,0.10983529,0.11088,448.4276,452.6,0.83678263,0.05363384
9038700,4515764,4587134,492.3508,494.9,7.9716244,50,0.10983529,0.11088,448.4276,452.6,0.83678263,0.05363384
9039289,4545476,4619122.5,492.32446,494.9,7.954696,50,0.11059973,0.11095194,448.4306,452.5346,0.8367876,0.05362892
9039600,4561213,4636046,492.3399,494.9,7.941039,50,0.11100415,0.11099,448.43192,452.5,0.83679366,0.053622823
9039600,4561213,4636046,492.3399,494.9,7.941039,50,0.11100415,0.11099,448.43192,452.5,0.83679366,0.053622823
9040151,4471301,4539418.5,492.23865,494.7776,7.9273653,50,0.10869147,0.11097164,448.42554,452.4388,0.83677423,0.05364228
9040500,4414260,4478158,492.18582,494.7,7.932886,50,0.107225254,0.11096,448.42093,452.4,0.8367537,0.053662766
9040500,4414260,4478158,492.18582,494.7,7.932886,50,0.107225254,0.11096,448.42093,452.4,0.8367537,0.053662766
9041013,4375791,4436779,492.20633,494.586,7.9540505,50,0.10623424,0.1109486,448.41727,452.4,0.836757,0.053659502
9041400,4346830.5,4405563,492.24283,494.5,7.9763894,50,0.105486624,0.11094,448.41483,452.4,0.83677167,0.053644855
9041400,4346830.5,4405563,492.24283,494.5,7.9763894,50,0.105486624,0.11094,448.41483,452.4,0.83677167,0.053644855
9041875,4332888,4390578,492.25378,494.6056,8.009925,50,0.10512827,0.11092944,448.4134,452.5056,0.83676636,0.05365013
9042300,4320369.5,4377182,492.2133,494.7,8.04456,50,0.10480793,0.11092,448.4123,452.6,0.8367502,0.05366627
9042300,4320369.5,4377182,492.2133,494.7,8.04456,50,0.10480793,0.11092,448.4123,452.6,0.8367502,0.05366627
9042737,4402987.5,4466090.5,492.267,494.7972,8.074018,50,0.106935635,0.11092486,448.41794,452.6,0.8367488,0.0536677
9043200,4490416.5,4560121,492.28668,494.9,8.086272,50,0.10918593,0.11093,448.42514,452.6,0.8367573,0.05365922
9043200,4490416.5,4560121,492.28668,494.9,8.086272,50,0.10918593,0.11093,448.42514,452.6,0.8367573,0.05365922
9043600,4537508,4610698,492.29605,494.9,8.082036,50,0.11039686,0.11093888,448.42944,452.5556,0.8367701,0.053646363
9044100,4596500,4674033,492.34674,494.9,8.058536,50,0.11191327,0.11095,448.43448,452.5,0.8367901,0.05362641
9044100,4596500,4674033,492.34674,494.9,8.058536,50,0.11191327,0.11095,448.43448,452.5,0.8367901,0.05362641
9044462,4542246.5,4615618.5,492.2911,494.8598,8.039309,50,0.11051541,0.11096608,448.43115,452.5,0.83679634,0.05362013
9045000,4461496,4528723,492.2935,494.8,8.0306015,50,0.10843601,0.11099,448.42438,452.5,0.8367972,0.0536193
9045000,4461496,4528723,492.2935,494.8,8.0306015,50,0.10843601,0.11099,448.42438,452.5,0.8367972,0.0536193
9045324,4436034.5,4501336.5,492.32083,494.728,8.035439,50,0.107779935,0.1109612,448.42206,452.464,0.8368007,0.053615823
9045900,4390793.5,4452649,492.34845,494.6,8.058301,50,0.10661359,0.11091,448.41855,452.4,0.8368117,0.053604793
9045900,4390793.5,4452649,492.34845,494.6,8.058301,50,0.10661359,0.11091,448.41855,452.4,0.8368117,0.053604793
9046186,4377431.5,4438283.5,492.35742,494.7908,8.075639,50,0.106269866,0.11093862,448.41724,452.4,0.8368091,0.05360742
9046800,4348692.5,4407474,492.30194,495.2,8.122372,50,0.105532706,0.111,448.4146,452.4,0.83678657,0.053629953
9046800,4348692.5,4407474,492.30194,495.2,8.122372,50,0.105532706,0.111,448.4146,452.4,0.83678657,0.053629953
9047048,4389303,4451199.5,492.3455,495.1448,8.141237,50,0.106579155,0.11098344,448.41684,452.4,0.83678097,0.053635538
9047700,4495896,4565900,492.33853,495,8.163826,50,0.10932418,0.11094,448.42554,452.4,0.8367791,0.05363738
9047700,4495896,4565900,492.33853,495,8.163826,50,0.10932418,0.11094,448.42554,452.4,0.8367791,0.05363738
9047911,4513189,4584485,492.31808,494.9766,8.163695,50,0.10976925,0.11094234,448.42737,452.4,0.8367808,0.053635716
9048600,4569835.5,4645324,492.34888,494.9,8.147948,50,0.11122619,0.11095,448.43228,452.4,0.83679366,0.05362284
9048600,4569835.5,4645324,492.34888,494.9,8.147948,50,0.11122619,0.11095,448.43228,452.4,0.83679366,0.05362284
9048773,4543226,4616691,492.29102,494.9,8.141958,50,0.11054087,0.11094424,448.43112,452.4192,0.83679473,0.053621788
9049500,4431161.5,4496194,492.25757,494.9,8.138273,50,0.10765677,0.11092,448.42203,452.5,0.8367827,0.053633787
9049500,4431161.5,4496194,492.25757,494.9,8.138273,50,0.10765677,0.11092,448.42203,452.5,0.8367827,0.053633787
9049635,4424656.5,4489224.5,492.2779,494.9,8.141223,50,0.10748961,0.110929,448.42105,452.485,0.83678,0.053636476
9050400,4387795,4449732,492.24203,494.9,8.173286,50,0.10654237,0.11098,448.41806,452.4,0.83676463,0.05365186
9050400,4387795,4449732,492.24203,494.9,8.173286,50,0.10654237,0.11098,448.41806,452.4,0.83676463,0.05365186
9050497,4381545.5,4443012,492.23303,494.8784,8.179178,50,0.106381744,0.11097784,448.4176,452.4,0.8367623,0.053654216
9051300,4329880,4387508,492.15604,494.7,8.239054,50,0.10505511,0.11096,448.41333,452.4,0.8367321,0.053684395
9051300,4329880,4387508,492.15604,494.7,8.239054,50,0.10505511,0.11096,448.41333,452.4,0.8367321,0.053684395
9051359,4335484.5,4393546.5,492.17276,494.7198,8.244155,50,0.10519972,0.1109567,448.41327,452.4066,0.8367299,0.053686637
9052200,4414856,4479003,492.1438,495,8.297404,50,0.1072462,0.11091,448.41956,452.5,0.83671016,0.05370636
9052200,4414856,4479003,492.1438,495,8.297404,50,0.1072462,0.11091,448.41956,452.5,0.83671016,0.05370636
9052222,4417196.5,4481526,492.14304,494.9928,8.298305,50,0.107306525,0.11091216,448.4197,452.5,0.83670974,0.053706788
9053084,4510689,4582241.5,492.1345,494.7054,8.310414,50,0.109714635,0.11099838,448.42715,452.5,0.8367064,0.053710103
9053100,4512446,4584134,492.13446,494.7,8.310197,50,0.10975988,0.111,448.4273,452.5,0.8367064,0.053710107
9053100,4512446,4584134,492.13446,494.7,8.310197,50,0.10975988,0.111,448.4273,452.5,0.8367064,0.053710107
9053946,4514740.5,4586532,492.1036,494.7,8.294672,50,0.10981895,0.1109906,448.42816,452.594,0.8367064,0.05371013
9054000,4514886.5,4586685,492.1036,494.7,8.293442,50,0.10982272,0.11099,448.4282,452.6,0.8367064,0.05371013
9054000,4514886.5,4586685,492.1036,494.7,8.293442,50,0.10982272,0.11099,448.4282,452.6,0.8367064,0.05371013
9054808,4456515.5,4523814,492.1114,494.7898,8.289087,50,0.10831787,0.11090918,448.42386,452.4204,0.83671904,0.05369745
9054900,4449887,4516673,492.11606,494.8,8.290427,50,0.108146936,0.1109,448.42334,452.4,0.8367209,0.053695615
9054900,4449887,4516673,492.11606,494.8,8.290427,50,0.108146936,0.1109,448.42334,452.4,0.8367209,0.053695615
9055670,4319443.5,4376504.5,492.04327,494.9712,8.328907,50,0.10479027,0.11093424,448.41302,452.4,0.83670086,0.053715654
9055800,4297492,4352925,492.0299,495,8.340447,50,0.10422559,0.11094,448.41125,452.4,0.83669573,0.053720772
9055800,4297492,4352925,492.0299,495,8.340447,50,0.10422559,0.11094,448.41125,452.4,0.83669573,0.053720772
9056533,4348094.5,4407344,492.10284,494.6744,8.404637,50,0.1055283,0.1108993,448.4141,452.4814,0.8366994,0.053717103
9056700,4359669.5,4419779,492.11108,494.6,8.41777,50,0.10582597,0.11089,448.41504,452.5,0.83670264,0.053713836
9056700,4359669.5,4419779,492.11108,494.6,8.41777,50,0.10582597,0.11089,448.41504,452.5,0.83670264,0.053713836
9057395,4485026.5,4554602,492.15543,494.6772,8.445313,50,0.10905377,0.11093632,448.42484,452.5,0.8367063,0.053710204
9057600,4522044.5,4594420,492.15518,494.7,8.443455,50,0.11000706,0.11095,448.42795,452.5,0.83670634,0.05371015
9057600,4522044.5,4594420,492.15518,494.7,8.443455,50,0.11000706,0.11095,448.42795,452.5,0.83670634,0.05371015
9058257,4537840,4611385,492.10974,494.7,8.4259815,50,0.11041381,0.1109281,448.43015,452.5,0.8367064,0.05371013
9058500,4543682,4617660,492.10974,494.7,8.417523,50,0.11056426,0.11092,448.4307,452.5,0.8367064,0.05371013
9058500,4543682,4617660,492.10974,494.7,8.417523,50,0.11056426,0.11092,448.4307,452.5,0.8367064,0.05371013
9059119,4469877.5,4538335.5,492.0477,494.8376,8.406028,50,0.10866479,0.11096816,448.42508,452.5688,0.8366974,0.053719077
9059400,4436401,4502363,492.0332,494.9,8.408503,50,0.1078034,0.11099,448.42227,452.6,0.83669186,0.05372464
9059400,4436401,4502363,492.0332,494.9,8.408503,50,0.1078034,0.11099,448.42227,452.6,0.83669186,0.05372464
9059981,4379505,4441126,492.06345,494.6416,8.429474,50,0.106336534,0.11097062,448.41754,452.5354,0.8367046,0.053711876
9060300,4348352.5,4407569,492.0949,494.5,8.450225,50,0.105532706,0.11096,448.41504,452.5,0.83671707,0.05369942
9060300,4348352.5,4407569,492.0949,494.5,8.450225,50,0.105532706,0.11096,448.41504,452.5,0.83671707,0.05369942
9060844,4345698,4404630.5,492.13065,494.5,8.49196,50,0.105464384,0.11096604,448.4142,452.4396,0.8367168,0.053699706
9061200,4343925.5,4402704,492.11392,494.5,8.51995,50,0.10541959,0.11097,448.41397,452.4,0.8367101,0.05370642
9061200,4343925.5,4402704,492.11392,494.5,8.51995,50,0.10541959,0.11097,448.41397,452.4,0.8367101,0.05370642
9061706,4385175,4447147,492.14255,494.6124,8.554545,50,0.10648146,0.1109981,448.4169,452.4562,0.83671325,0.053703222
9062100,4417349,4481784,492.1615,494.7,8.5737505,50,0.10730904,0.11102,448.41956,452.5,0.8367209,0.05369564
9062100,4417349,4481784,492.1615,494.7,8.5737505,50,0.10730904,0.11102,448.41956,452.5,0.8367209,0.05369564
9062568,4493449,4563493,492.20914,494.648,8.581985,50,0.10926753,0.11102,448.42554,452.5,0.8367303,0.053686183
9063000,4563697.5,4638917,492.2311,494.6,8.570664,50,0.11107537,0.11102,448.43155,452.5,0.8367391,0.053677402
9063000,4563697.5,4638917,492.2311,494.6,8.570664,50,0.11107537,0.11102,448.43155,452.5,0.8367391,0.053677402
9063430,4536258.5,4609518,492.14334,494.6,8.552791,50,0.11037047,0.1109722,448.43033,452.5,0.8367263,0.053690206
9063900,4506227.5,4577413,492.0742,494.6,8.539484,50,0.10960068,0.11092,448.42783,452.5,0.836699,0.053717475
9063900,4506227.5,4577413,492.0742,494.6,8.539484,50,0.10960068,0.11092,448.42783,452.5,0.836699,0.053717475
9064292,4442602,4509002.5,492.0316,494.6436,8.537732,50,0.10796221,0.11092436,448.42303,452.5436,0.83669865,0.05371786
9064800,4360392,4420508,492.07608,494.7,8.555514,50,0.105842724,0.11093,448.4164,452.6,0.8367172,0.053699333
9064800,4360392,4420508,492.07608,494.7,8.555514,50,0.105842724,0.11093,448.4164,452.6,0.8367172,0.053699333
9065155,4345084,4403979.5,492.12497,494.7394,8.578545,50,0.10544822,0.11094576,448.4145,452.5212,0.8367196,0.05369691
9065700,4321475.5,4378558,492.10236,494.8,8.624369,50,0.10484145,0.11097,448.41235,452.4,0.8367101,0.053706404
9065700,4321475.5,4378558,492.10236,494.8,8.624369,50,0.10484145,0.11097,448.41235,452.4,0.8367101,0.053706404
9066017,4351883.5,4411268.5,492.14017,494.8352,8.652034,50,0.105624504,0.1109876,448.41412,452.4,0.8367103,0.053706203
9066600,4407913,4471485,492.16583,494.9,8.688432,50,0.10706605,0.11102,448.4187,452.4,0.8367208,0.05369565
9066600,4407913,4471485,492.16583,494.9,8.688432,50,0.10706605,0.11102,448.4187,452.4,0.8367208,0.05369565
9066879,4413213,4477130,492.1672,494.931,8.700377,50,0.10720112,0.1109921,448.4195,452.431,0.83673185,0.053684663
9067500,4425067.5,4489695,492.2584,495,8.720282,50,0.10750176,0.11093,448.42044,452.5,0.836768,0.053648543
9067500,4425067.5,4489695,492.2584,495,8.720282,50,0.10750176,0.11093,448.42044,452.5,0.836768,0.053648543
9067741,4448589,4514981.5,492.30078,494.9196,8.724992,50,0.10810693,0.11093,448.422,452.4732,0.83677197,0.05364453
9068400,4512668,4584047,492.24945,494.7,8.725383,50,0.10975988,0.11093,448.42734,452.4,0.8367499,0.05366658
9068400,4512668,4584047,492.24945,494.7,8.725383,50,0.10975988,0.11093,448.42734,452.4,0.8367499,0.05366658
9068603,4525144,4597496.5,492.2234,494.6774,8.721938,50,0.1100818,0.11095034,448.4286,452.3774,0.83674496,0.05367154
9069300,4567946.5,4643557,492.21448,494.6,8.698723,50,0.1111843,0.11102,448.43234,452.3,0.83674276,0.05367374
9069300,4567946.5,4643557,492.21448,494.6,8.698723,50,0.1111843,0.11102,448.43234,452.3,0.83674276,0.05367374
9069466,4545004.5,4618891.5,492.15805,494.6368,8.691959,50,0.11059382,0.11101448,448.43134,452.2816,0.8367405,0.05367601
9070200,4443180.5,4509505,492.0869,494.8,8.684598,50,0.10797517,0.11099,448.42294,452.2,0.8367137,0.053702813
9070200,4443180.5,4509505,492.0869,494.8,8.684598,50,0.10797517,0.11099,448.42294,452.2,0.8367137,0.053702813
9070328,4428469.5,4493694.5,492.08112,494.7858,8.687124,50,0.10759681,0.11098574,448.42163,452.2284,0.8367099,0.053706564
9071100,4339678,4398164,492.06833,494.7,8.727974,50,0.10531066,0.11096,448.41425,452.4,0.8367064,0.05371008
9071100,4339678,4398164,492.06833,494.7,8.727974,50,0.10531066,0.11096,448.41425,452.4,0.8367064,0.05371008
9071190,4341861,4400512,492.09787,494.72,8.735332,50,0.1053668,0.110965,448.41385,452.41,0.83670706,0.05370942
9072000,4361618,4421646,492.17853,494.9,8.802622,50,0.10587206,0.11101,448.41492,452.5,0.8367352,0.05368128
9072000,4361618,4421646,492.17853,494.9,8.802622,50,0.10587206,0.11101,448.41492,452.5,0.8367352,0.05368128
9072052,4367996.5,4428496.5,492.196,494.9,8.806935,50,0.106036074,0.11100536,448.41513,452.5,0.8367371,0.053679407
9072900,4471470.5,4539762,492.23236,494.9,8.84736,50,0.10869995,0.11093,448.42377,452.5,0.8367427,0.05367383
9072900,4471470.5,4539762,492.23236,494.9,8.84736,50,0.10869995,0.11093,448.42377,452.5,0.8367427,0.05367383
9072914,4473003.5,4541411.5,492.23215,494.8984,8.847564,50,0.10873943,0.11093016,448.42392,452.5016,0.83674264,0.05367383
9073777,4564731.5,4640179.5,492.1938,494.8026,8.827543,50,0.111103386,0.11093974,448.43207,452.5974,0.83672863,0.053687893
9073800,4567220.5,4642860,492.19254,494.8,8.826116,50,0.11116754,0.11094,448.4323,452.6,0.83672816,0.053688366
9073800,4567220.5,4642860,492.19254,494.8,8.826116,50,0.11116754,0.11094,448.4323,452.6,0.83672816,0.053688366
9074639,4512162.5,4583681.5,492.13086,494.8932,8.792908,50,0.10975018,0.11101456,448.42834,452.6,0.8367246,0.053691927
9074700,4508147,4579364,492.1308,494.9,8.792011,50,0.10964677,0.11102,448.428,452.6,0.8367246,0.053691935
9074700,4508147,4579364,492.1308,494.9,8.792011,50,0.10964677,0.11102,448.428,452.6,0.8367246,0.053691935
9075501,4379945.5,4441532.5,492.07275,494.989,8.811539,50,0.10634693,0.1110022,448.41788,452.422,0.83671206,0.053704437
9075600,4364098.5,4424497,492.0675,495,8.81812,50,0.10593908,0.111,448.4166,452.4,0.8367101,0.053706408
9075600,4364098.5,4424497,492.0675,495,8.81812,50,0.10593908,0.111,448.4166,452.4,0.8367101,0.053706408
9076363,4392970.5,4455455,492.14157,494.9152,8.866058,50,0.10668159,0.11092368,448.41766,452.2304,0.83671814,0.053698357
9076500,4398152,4461004,492.1485,494.9,8.873216,50,0.10681468,0.11091,448.41803,452.2,0.8367208,0.05369565
9076500,4398152,4461004,492.1485,494.9,8.873216,50,0.10681468,0.11091,448.41803,452.2,0.8367208,0.05369565
9077225,4368274,4428923.5,492.13715,494.9806,8.914908,50,0.10604479,0.11097448,448.41626,452.3612,0.83672446,0.05369202
9077400,4361078.5,4421202,492.13727,495,8.926452,50,0.10585949,0.11099,448.41577,452.4,0.8367245,0.05369198
9077400,4361078.5,4421202,492.13727,495,8.926452,50,0.10585949,0.11099,448.41577,452.4,0.8367245,0.05369198
